review_score,review_text,sentimento,x,y
1,"INFELIZMENTE PELA 1 VEZ RECEBI UM PRODUTO AVARIADO PELA lannister.COM.
E INFELIZMENTE NÃO CONSEGUIR TROCAR PELA DEMORA DO SITE ...NÃO RECOMENDO ",Muito Negativo,13.043912,2.1387706
1,"Não recebi, pedi reembolso e o crédito não entrou na conta ",Muito Negativo,7.2058735,11.880349
5,Produtos de boa qualidade.,Muito Positivo,14.014587,13.148455
5,"o produto chegou sem nenhum problema esta funcionando normalmente, sem dificuldade pro computador reconhecer, não precisa instalar nenhum drive. ",Muito Positivo,14.3968115,11.415383
5,"produto de qualidade,entrega rápida!",Muito Positivo,12.770946,9.616718
5,"entrega demorada, luvas de acordo com anuncio .. otimo custo beneficoo ( preço ) ",Muito Positivo,12.776624,10.463071
5,"Estão de parabéns... Adorei o produto,e foi entregue no prazo... Super recomendo...",Muito Positivo,13.595447,10.951102
5,Otima,Muito Positivo,13.805136,0.322223
1, não compro mais dessa parceira do baratheon fazer 30 dias que comprei nem a nota fiscal foi emitida ainda.,Muito Negativo,8.252563,12.685385
1,Perfume chegou com embalagem diferente sem o logotipo da savana. Com fragrância fraca de pouca duração. Não parace ser o original da savana . Não fiquei satisfeita.,Muito Negativo,9.997824,10.548102
5,Entrega super rápida.. de 1 dia para o outro e a qualidade do produto simplismente fantástica !!!,Muito Positivo,12.82146,9.601001
5,"Sempre compro nas lannister e não tenho nada a reclamar,tudo perfeito.",Muito Positivo,11.46737,12.09113
5,Amo baratheon,Muito Positivo,14.874161,4.0898333
5,Entrega rápida e produto excelente. Facil de instalar ,Muito Positivo,12.735845,9.679174
5,Produto exatamente como na descrição,Muito Positivo,14.444241,12.629466
4,"Entrega antes do previsto, muito bom.",Positivo,15.380718,9.296886
5,Recebi o produto sem nenhum problema é dentro do prazo previsto. ,Muito Positivo,14.82005,11.376092
5,Ótimos preços,Muito Positivo,12.202795,10.969945
3,"Frete caro . Apesar de entregar no prazo , demorou bem mais do que outras lojas com o mesmo prazo .",Neutro,9.618653,12.041758
1,"ATÉ HJ NAO RECEBI MEU PRODUTO E NAO SEI SE AINDA VAI CHEGAR,NOS EMAIL ENVIADOS NAO DESCREVE CLARAMENTE NADA",Muito Negativo,13.18626,2.0494556
5,Entregou antes do prazo.Produto de ótima qualidade .Super recomendo,Muito Positivo,14.272276,10.7183075
3,gostaria de devolver o vaso o material eu não gostei.,Neutro,10.043198,9.766722
1,O prazo era ate dia 3/4 e ate hoje nada .nao me deram nem previsao nova de entrega .so quero que resolvam e me entregue o mais rapido possivel .porque se eu nao estivesse precisando nembteria comprado,Muito Negativo,7.7094154,13.169474
1,"Produto anunciado era um e chegou outro, na verdade tem dois tipos de foto do produto, achava que era a primeira foto e, não veio manual do produto.",Muito Negativo,9.517876,9.739914
2,"preciso de uma posição ou prazo de entrega deste produto, estou precisando com urgencia
",Negativo,14.929121,12.094634
4,Recomendo o site. Entrega rápida,Positivo,12.886995,8.064198
4,"Bastante frágil, não aceita muita ""manobra"". Mas cumpre o prometido.",Positivo,13.071191,5.820552
5,"Ótima qualidade, maior do que eu esperava e muito macio. Entrega rápida. Recomendo!",Muito Positivo,12.854547,8.735081
5,"Vocês foram rápido na entrega muito obrigado a todos vcs ,eu sempre vou recomentar essa loja as minhas amigas e família 
.
 GRATA: MARIA ELAINE.",Muito Positivo,12.120064,12.516384
5,Muito boa essa loja recomendo para os meus amigos entrega rápida e eficiente muito Boa mesmo,Muito Positivo,12.1885605,12.745548
5,Veio antes do prazo. Informado de todas as etapas da entrega.,Muito Positivo,15.57269,9.818307
5,15 Antes dias antes do prazo!!! Peça impecável sem defeitos. Bem embalado.,Muito Positivo,14.640749,10.013616
1,Não recebi o produto ainda. Não obtive satisfaça sobre o ocorrido,Muito Negativo,9.0408125,12.994055
2,"O produto não chegou perfeito , tive que pedir para meu pai abrir e arrumar o botão de ajuste que estava solto .",Negativo,8.83405,10.326677
1,"Comprei dois lençóis, paguei frete caro. E a minha surpresa quando recebo, ao invés de dois lençóis veio apenas um. Empresa mal caráter. Nem entrou em contato.",Muito Negativo,7.158025,10.636793
1,"faltou 3 unidades do que comprei, preciso saber o que houve.",Muito Negativo,6.959332,10.216652
5,RECOMENDO !!!,Muito Positivo,14.830188,4.5138216
5,Recomendo,Muito Positivo,11.118082,-5.9956036
5,produto de qualidade,Muito Positivo,14.158337,13.4493885
5,Recebi o produto com 20 dias de antecedência em relação ao prazo final de entrega. Recomendo,Muito Positivo,8.575201,13.192349
5,"Além de ser de qualidade chegou muito antes do prazo final.
",Muito Positivo,15.453676,10.51667
5,TUDO CERTO ENTREGUE NO PRAZO,Muito Positivo,12.862274,1.9834785
1,"Ate hoje não recebi e percebi que deram como se eu tivesse pedido devolução, ",Muito Negativo,7.0113378,12.195521
5,procedimento de compra até a entrega nota 10.,Muito Positivo,15.291063,12.203556
1,"Meu produto n chegou ainda ao destino, ainda n recebi n posso avaliar.",Muito Negativo,9.911696,12.977995
4,tudo conforme o combinado ,Positivo,13.614952,5.414833
5,Tudo de bom. ,Muito Positivo,13.711932,5.315774
5,O produto é nota 10.,Muito Positivo,5.4614296,16.581295
1,"Eu comprei 2 produtos, vocês cancelaram 1 sem me avisar",Muito Negativo,7.130502,10.49959
5,"Comprar na lannister é algo que vale a pena, preço bom, entrega antes do prazo, enfim é bom de mais.",Muito Positivo,12.399109,11.870077
3,"Não é que o produto seja ruim, é que achei que era menor, quando chegou achei grande demais. Mas é uma ótima carteira.",Neutro,10.85406,10.27495
4,Produto conforme solicitado,Positivo,14.75529,12.733536
5,"Gostei do produto, pois era o que tinha visualizado e não tive problemas.. espero continuar sendo cliente e sendo bem atendida..
Gosto da praticidade e da agilidade nas entregas e da qualidade dos ´p",Muito Positivo,13.180952,10.883977
4,Recomendo sim a loja.,Positivo,11.9601345,12.807028
5,entrega antes do previsto ,Muito Positivo,15.820136,8.796465
5,Produto maravilho.,Muito Positivo,13.7026,13.773997
5,"Serviço muito ágil, fácil de navegar no site e entrega antes do prazo indicado. ",Muito Positivo,14.194302,10.993143
5,"O atendimento da lannister foi 10. O produto perfeito.
Parabéns",Muito Positivo,13.382419,11.061327
4,"O produto chegou no prazo, mas recusei no ato da entrega por motivos de desistência.",Positivo,8.049383,12.415152
4,"As cortinas são lindas e de otima qualidade,porém no anuncio não diz que são brancas e os ilhos são de plástico.Norigem mais gostei muito.",Positivo,10.126232,9.25464
5,Recomendo entrega antes do previsto,Muito Positivo,15.652451,8.829622
5,Muito rápido ,Muito Positivo,12.289132,8.286617
1,"Não recebi o produto comprado completo. Comprei dois pendentes, mas só entregaram um.
Como faço para receber o restante?",Muito Negativo,7.400403,10.681211
5,"Adorei os livros e os cartazes, são excelentes para usarmos com nossos alunos",Muito Positivo,13.059386,7.517379
4,Muito bom o produto e a entre!,Positivo,13.475303,13.209825
5,O esperado. Obrigado!,Muito Positivo,14.71515,6.827226
5,"O produto foi entregue bem antes do prazo,bem embalado e de acordo com as especificaçoes, estou muitissimo satisfeito nota maxima para empresa.",Muito Positivo,14.911006,11.19654
5,"bom produto, veio sem neum defeito bom. ",Muito Positivo,10.467893,10.577448
4,entregue antesdo previsto,Positivo,15.70484,8.664201
5,O produto chegou rapidamente e bem embalado.,Muito Positivo,13.350934,9.759443
5,show ,Muito Positivo,14.555467,0.9685374
5,"Muito bom ,recomendo . ",Muito Positivo,12.972819,5.239611
1,Paguei frete mais não recebi em casa!!!!!!!,Muito Negativo,8.298376,9.27375
4,ccccccccc cccccccc ccccc ccc,Positivo,13.151625,2.4522588
2,Chegou o produto mas está faltando 1 paguei dois e chegou 1 😣.,Negativo,6.9873285,10.429707
5,"Prazo de entrega muitooo antes do que o programado, excelente. Recomendo!
Minha cachorra já se acostumou com o barulhinho, ela sai que nem doida, adorou o novo ""brinquedo"", ótimo investimento.",Muito Positivo,14.489782,9.747847
5,Está de parabéns chegou antes do prazo .,Muito Positivo,15.249705,8.873316
5,Entrega antes do prazo isso é ótimo para a reputação da loja,Muito Positivo,12.290943,12.576074
5,Ótimo,Muito Positivo,16.231087,3.256062
4,Foi bem rápido parabéns ,Positivo,14.768005,7.8307595
5,Otimo produto e de fácil substituição no aparelho. Demorei nem 2 min para troca,Muito Positivo,10.565811,10.732789
5,"Muito rápido, recomendado.",Muito Positivo,12.69205,8.551154
2,Excelente produto indico a qualquer pessoa.,Negativo,13.27597,12.985726
1,Produto enviado é falaificado,Muito Negativo,14.42101,12.573237
1,Recebi um produto diferente do que pedi e não estou sendo assistida quanto a isso !,Muito Negativo,8.097754,10.6687765
4,"Adoro comprar neste site, as entregas sao sempre antes, mercadoria de otima qualidade. Com certeza eu indico esta loja. ",Positivo,12.063906,12.335254
5,Super recomendo entregou antes do prazo determinado muito obrigado ,Muito Positivo,14.935029,9.60797
4,"Produto entregue antes do prazo, satisfeito.",Positivo,15.044121,11.481873
5,Chegou no prazo é bem acondicionada! Ameeei! Combinou com a minha casa! Perfeito! Super Recomendo!,Muito Positivo,14.868417,8.79303
4,A ENTREGA FOI RAPIDA MUITO BOM,Positivo,13.500073,8.717527
5,"recomendo 100%
",Muito Positivo,14.354798,6.7742863
5,"Produto de ótima qualidade, conforme o anunciado e entrega dentro do prazo. ",Muito Positivo,14.394254,12.037269
3,Película péssima qualidade ,Neutro,9.48878,10.4098215
3,"A compra efetuada foram dois ursos que rezam, um rosa e um azul, recebi somente um dos produtos que adquiri, o rosa, estou aguardando retorno do vendedor, sobre o que ocorreu e se vou receber o outro",Neutro,7.1717224,9.962118
3,O produto e bom mas o acabamento nem tanto.,Neutro,10.335959,10.51909
1,Me deram um prazo gigantesco para enviar o produto e no ?último dia? me enviaram um e-mail dizendo que não tem o produto. Agora tenho a burocracia para receber meu dinheiro de volta. ,Muito Negativo,7.769959,12.574165
4,Produto original ótimo,Positivo,14.071311,14.080542
3,"Na discrição do produto aparecia tamanho oficial, ,as quando recebi o xadrez era em tamanho menor. Não se aproximou do tamanho real de um jogo de xadrez oficial.",Neutro,10.678379,10.266042
5,Satisfeito 100%; recebi bem antes do prazo estimado; só falta testá-lo (não acompanha o cartucho de tinta),Muito Positivo,9.415007,13.354527
1,Recebi 01 item apenas.,Muito Negativo,6.8890386,10.011436
4,marreta muiti ruim,Positivo,9.6958685,8.698426
4,"Recebi o produto antes do prazo e chegou corretamente, bem embalado e em perfeito estado. ",Positivo,14.609854,11.093856
4,Bom,Positivo,15.900441,0.7776922
5,"Recebi o produto bem antes do prazo. Ainda não foi testado, pois, é presente e não foi entregue.",Muito Positivo,9.293922,13.04392
5,"O produto chegou antes do prazo estimado, muito bem embalado e apresentado. ",Muito Positivo,15.229104,10.906671
4,Veio com defeito de fabricação;Mas já resolvi com a americana.Vai mandar para troca com o fabricante.,Positivo,8.841807,11.365194
4,"Mto bom, parabéns",Positivo,14.6836195,7.7343197
1,falta uma cortina e um tapete,Muito Negativo,9.937252,9.237593
4,"Pedi cor azul marinho e veio cor preta. Tudo bem, é quase igual, né? Deixa pra lá, porque para trocar esta bolsa vai me dar muito trabalho, mas para uma compra de grande valor não vale a pena.",Positivo,10.898806,10.586577
1,"Não posso dizer que não recomendo a loja, pois acredito que o problema na entrega foi com a transportadora (correios). Não deixaria de comprar com a loja por conta deste problema na entrega.",Muito Negativo,8.298336,11.723146
1,"Recebi antes do prazo , porém não é como na foto . É bonito , mas bem leve e fino . Nao lavei para saber como fica. ",Muito Negativo,11.2327385,10.195178
5,As capas são grossas e bem acabadas. De muito boa qualidade. Recomendo!,Muito Positivo,11.252878,9.254821
5,"Em relação a loja que vendeu entregou tudo direitinho e rápido. Ainda não testei o produto, mas em relação a compra e entrega recomendo.",Muito Positivo,13.009627,12.067147
5,"Além de receber dentro do prazo estipulado, adorei a qualidade da embalagem do produto. Super segura! 
Parabéns! ",Muito Positivo,13.472434,10.936557
3,Ainda não usei o produto.,Neutro,9.181523,13.198564
5,"Gostei, era realmente oq esperava, chegou bem antes do prazo! ",Muito Positivo,14.858845,9.046472
5,"Recebi antes do prazo, o melhor foi vendedor entrar em contato e dar orientação e filme de instalação do produto. 
Recomendo ",Muito Positivo,14.411451,11.138202
5,"Entrega antes do prazo ,tudo ok",Muito Positivo,15.835158,8.612054
3,Ainda não entregaram o produto e no site diz que a entrega foi realizada.,Neutro,8.712222,12.936336
5,Produto bom e entregue bem antes do prazo!,Muito Positivo,14.552083,11.657951
2,Qualidade muito ruim. Não encaixa.pessimo,Negativo,9.639294,8.820977
5,"Demorou a chegar, mas o produto veio em perfeitas condições e é lindo.",Muito Positivo,14.155213,11.441725
5,"Chegou antes do prazo estipulado tudo correto loja 
Confiável ",Muito Positivo,12.701133,12.306814
5,Produto de ótima qualidade e elegância ,Muito Positivo,14.096035,13.189658
5,"Excelente produto, e entrega super rápida! ",Muito Positivo,12.949617,9.734157
5,"Recebi o produto antes do prazo, era o que esperava ficou muito lindo na minha mesa de jantar.",Muito Positivo,14.330145,10.631219
5,O produto chegou em ordem e no dia certo.,Muito Positivo,15.205612,11.587783
5,excelente ...,Muito Positivo,15.849648,5.0718865
3,"Prazo compatível ao preço cobrado, ágil.",Neutro,12.22959,10.925927
1,nao deram nenhuma.posição.. minha chapinha nao chegou e estou precisando muito da mercadoria,Muito Negativo,7.9492435,11.641471
5,Ok,Muito Positivo,-12.38396,5.1186385
5,"Chegou no prazo, produto correto.",Muito Positivo,15.062795,11.637799
1,Nunca recomendaria esse site alguém pois achei uma falta de respeito da falta de vcs não estregaram meu produto e nem se quer deram satisfação porcaria de site nunca mais vou comprar dia 11 ganho bebe,Muito Negativo,8.742217,11.8909025
1,Não gostei do material você se seca e continua molhado pelo valor deveria ser melhor o produto,Muito Negativo,9.81804,10.3199215
1,Paguei por um produto e veio outro (tamanho errado ) valor inferior ao que paguei! !,Muito Negativo,7.47507,10.9229145
5,Produto entregue antes do previsto,Muito Positivo,15.91807,12.012224
5,"Recebi o que esperava e antes do prazo.
Parabéns a toda equipe da lannister!",Muito Positivo,14.947272,8.984058
5,Excelente produto! ,Muito Positivo,13.321859,13.369698
1,"boa tarde produto enviado errado, terei que me deslocar aos correios pois moro em um condomínio tive receber, e ainda irei esperar chegar para so depois eu receber o produto correto, paguei via boleto",Muito Negativo,7.333851,12.3000765
2,"Quanto a compra faltou a opção da fragrância , pois eu tinha interesse era no almíscar, no mais o que veio perde a fixação.",Negativo,7.9695654,11.318786
5,"Estou ainda esperando, por favor me ajude ai",Muito Positivo,9.888476,13.844184
5,Recomendo...,Muito Positivo,14.813502,4.7444553
5,"Produto de ótima qualidade, recomendo!",Muito Positivo,13.224248,11.89712
2,A entrega está atrasada e sem previsão de quando vai chegar,Negativo,7.6890516,13.233026
5,Ótimo produto e a entrega super rápida ,Muito Positivo,12.8998785,9.902652
